tool,check_id,check_title,status,severity,service,resource_name,resource_id,region,description,remediation,compliance,timestamp,account_id
,monitor_alert_delete_security_solution,Subscription has an Azure Monitor Activity Log alert for Microsoft.Security/securitySolutions delete operations,fail,medium,monitor,843e85de-3f5f-4614-967a-9f39f1fe9ba7,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7,global,There is not an alert for deleting Security Solution in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Configure a **dedicated activity log alert** for `Microsoft.Security/securitySolutions/delete` and route it to resilient **action groups** (email, chat, ticketing, SIEM). Apply **least privilege** and **resource locks** to deter tampering. Test alerting routinely and integrate it into **defense-in-depth** monitoring.","C5-2025: OIS-05.01B, OIS-05.03B, OIS-08.07B, HR-03.02AC, AM-09.03AC, AM-09.04AC, OPS-05.01B, OPS-05.03AC, OPS-11.02AC, OPS-13.01B, OPS-13.02B, OPS-26.01AS, OPS-26.06B, IAM-06.05B, IAM-06.06B | CCC-v2025.10: CCC.Core.CN04.AR01 | CIS-2.0: 5.2.6 | CIS-2.1: 5.2.6 | CIS-3.0: 6.2.6 | CIS-4.0: 7.1.2.6 | CIS-5.0: 6.1.2.6 | ENS-RD2022: op.acc.6.r5.az.eid.2 | HIPAA: 164_308_a_1_ii_d, 164_308_a_6_i | ISO27001-2022: A.5.7, A.5.16, A.5.22, A.8.16 | MITRE-ATTACK: T1485, T1496 | NIS2: 2.2.3, 3.2.1, 3.2.2, 3.2.3.f, 3.2.4, 3.4.1, 3.5.4, 4.3.2.c, 6.4.1, 7.2.b, 11.5.2.d | ProwlerThreatScore-1.0: 3.3.8 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.9 | SOC2: cc_2_1, cc_5_2, cc_7_3, cc_7_4, cc_8_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,monitor_alert_delete_sqlserver_fr,Subscription has an Activity Log Alert for SQL Server firewall rule deletions,fail,medium,monitor,843e85de-3f5f-4614-967a-9f39f1fe9ba7,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7,global,There is not an alert for deleting SQL Server firewall rule in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Create an **activity log alert** for `Microsoft.Sql/servers/firewallRules/delete` and route it via an **action group** for rapid triage.

Enforce **least privilege** and **separation of duties** on SQL admins, add alerts for related create/update operations, integrate with **SIEM**, and require *change approval* to strengthen defense in depth.","C5-2025: OIS-05.01B, OIS-05.03B, OIS-08.07B, HR-03.02AC, AM-09.03AC, AM-09.04AC, OPS-05.01B, OPS-05.03AC, OPS-11.02AC, OPS-13.01B, OPS-13.02B, OPS-13.03AC, OPS-26.01AS, OPS-26.06B, IAM-06.05B, IAM-06.06B | CIS-2.0: 5.2.8 | CIS-2.1: 5.2.8 | CIS-3.0: 6.2.8 | CIS-4.0: 7.1.2.8 | CIS-5.0: 6.1.2.8 | ENS-RD2022: op.acc.6.r5.az.eid.2 | HIPAA: 164_312_b | ISO27001-2022: A.5.7, A.8.16 | MITRE-ATTACK: T1485, T1496 | NIS2: 2.2.3, 3.2.1, 3.2.2, 3.2.3.f, 3.2.4, 3.4.1, 3.5.4, 4.3.2.c, 6.4.1, 7.2.b, 11.3.1, 11.5.2.d | ProwlerThreatScore-1.0: 3.3.10 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.9 | SOC2: cc_2_1, cc_5_2, cc_7_3, cc_7_4, cc_8_1",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,monitor_alert_service_health_exists,Azure subscription has an enabled Activity Log alert for Service Health incidents,fail,medium,monitor,843e85de-3f5f-4614-967a-9f39f1fe9ba7,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7,global,There is no activity log alert for Service Health in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Create and maintain an enabled **Activity Log alert** for **Service Health Incident** events.
- Route via **Action Groups** to on-call channels
- Filter to critical services/regions
- Test routing and refine recipients regularly
- Integrate with **incident response** and **defense-in-depth** monitoring","C5-2025: OIS-05.01B, OIS-05.03B, OIS-08.07B, OIS-08.08B, HR-03.02AC, AM-09.03AC, AM-09.04AC, OPS-05.01B, OPS-05.03AC, OPS-11.02AC, OPS-12.01B, OPS-13.01B, OPS-13.02B, OPS-26.01AS, OPS-26.06B, IAM-06.05B, IAM-06.06B | CCC-v2025.10: CCC.LB.CN06.AR01 | CIS-4.0: 7.1.2.11 | CIS-5.0: 6.1.2.11 | HIPAA: 164_308_a_6_i | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.9",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,monitor_diagnostic_setting_with_appropriate_categories,"Subscription has a diagnostic setting capturing Administrative, Security, Alert, and Policy categories",fail,high,monitor,843e85de-3f5f-4614-967a-9f39f1fe9ba7,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7,global,"No diagnostic setting captures all appropriate categories (Administrative, Security, Alert, Policy) in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).","Collect `Administrative`, `Security`, `Policy`, and `Alert` via a subscription diagnostic setting and route them to a centralized, tamper-resistant destination. Enforce **least privilege** on log access, set retention, and create **alerts** for high-risk changes as part of **defense in depth**.","C5-2025: HR-04.01B, OPS-05.03AC, OPS-11.02AC, OPS-12.01B, OPS-26.01AS, IAM-06.05B | CCC-v2025.10: CCC.Core.CN09.AR02, CCC.Core.CN04.AR01, CCC.Core.CN04.AR02, CCC.Core.CN04.AR03, CCC.AuditLog.CN02.AR01, CCC.AuditLog.CN05.AR01, CCC.Logging.CN01.AR02, CCC.IAM.CN10.AR02 | CIS-2.0: 5.1.2 | CIS-2.1: 5.1.2 | CIS-3.0: 6.1.2 | CIS-4.0: 7.1.1.2 | CIS-5.0: 6.1.1.2 | ENS-RD2022: op.exp.8.az.md.1, op.mon.2.az.md.1 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_5_ii_c, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | ISO27001-2022: A.5.16, A.5.22 | NIS2: 2.2.3, 3.2.1, 3.2.2, 3.2.3.c, 3.2.3.f, 3.4.1 | PCI-4.0: 10.2.1.1.7, 10.2.1.1.15, 10.2.1.2.7, 10.2.1.3.7, 10.2.1.4.7, 10.2.1.5.7, 10.2.1.6.7, 10.2.1.7.7, 10.2.1.7, 10.2.2.7, 10.3.1.7, 10.3.2.2, 10.3.3.4, 10.3.4.3, 10.4.1.1.3, 10.4.1.1.4, 10.4.1.3, 10.4.2.4, 10.5.1.3, 10.6.3.7, 10.6.3.15, 10.7.1.5, 10.7.2.5, 11.5.2.4, 11.6.1.4, 12.10.5.4, 5.3.4.7, 5.3.4.8, A1.2.1.7, A1.2.1.8, A3.3.1.6, A3.3.1.7, A3.5.1.6, A3.5.1.7 | ProwlerThreatScore-1.0: 3.3.2 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.2, 12.6, 14.2, 16.6 | SOC2: cc_8_1, pi_1_3",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,monitor_diagnostic_settings_exists,Subscription has an Activity Log diagnostic setting,fail,high,monitor,843e85de-3f5f-4614-967a-9f39f1fe9ba7,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7,global,No diagnostic settings found in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).,"Enable **subscription Diagnostic Settings** to send the **Activity Log** to a trusted destination.

Use **immutable storage** or a **SIEM**, enforce coverage with **Azure Policy**, apply **least privilege** to log access, include essential categories, and set retention aligned to regulatory needs.","C5-2025: HR-04.01B, OPS-05.03AC, OPS-11.02AC, OPS-26.01AS, IAM-06.05B | CCC-v2025.10: CCC.Core.CN09.AR02, CCC.Core.CN09.AR03, CCC.Core.CN04.AR01, CCC.Core.CN04.AR02, CCC.Core.CN04.AR03, CCC.AuditLog.CN02.AR01, CCC.AuditLog.CN04.AR01, CCC.AuditLog.CN05.AR01, CCC.Logging.CN01.AR01, CCC.Logging.CN01.AR02, CCC.LB.CN01.AR02, CCC.LB.CN04.AR01, CCC.IAM.CN10.AR01, CCC.IAM.CN10.AR02 | CIS-2.0: 5.1.1 | CIS-2.1: 5.1.1 | CIS-3.0: 6.1.1 | CIS-4.0: 7.1.1.1 | CIS-5.0: 6.1.1.1, 6.1.1.8, 6.1.1.9, 6.1.4 | ENS-RD2022: op.exp.8.r5.az.ds.1, op.mon.2.r2.az.ma.1 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b | ISO27001-2022: A.5.16, A.5.22 | NIS2: 2.2.3, 3.2.1, 3.2.2, 3.2.3.b, 3.2.3.c, 3.2.3.f, 3.2.3.h, 3.4.1 | ProwlerThreatScore-1.0: 3.2.3 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 10.4, 12.2, 12.6, 14.2, 16.6 | SOC2: cc_8_1, pi_1_2, pi_1_3",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_bastion_host_exists,Azure subscription has at least one Bastion Host,fail,medium,network,843e85de-3f5f-4614-967a-9f39f1fe9ba7,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7,global,Bastion Host from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not exist,"Standardize on **Azure Bastion** for admin access.

Remove VM public IPs and deny inbound `22`/`3389` via perimeter controls and NSGs. Apply **least privilege** and just-in-time access, integrate **Entra ID** with **MFA** and conditional access, monitor sessions/logs, and segment networks so only Bastion can reach management ports.","CIS-2.0: 7.1 | CIS-2.1: 7.1 | CIS-3.0: 8.1 | CIS-4.0: 9.4.1 | CIS-5.0: 8.4.1 | ENS-RD2022: mp.com.4.r4.az.nt.1 | FedRAMP-20x-KSI-Low-25.05C: ksi-cna | HIPAA: 164_310_a_1 | ISO27001-2022: A.8.14, A.8.20, A.8.21, A.8.22 | NIS2: 2.3.1, 6.7.2.b, 6.7.2.l, 11.1.1 | ProwlerThreatScore-1.0: 2.1.5 | RBI-Cyber-Security-Framework: annex_i_5_1, annex_i_7_3 | SecNumCloud-3.2: 12.12",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_flow_log_captured_sent,Network Watcher has flow logs enabled and sent to a Log Analytics workspace,fail,high,network,NetworkWatcher_centralindia,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralindia,centralindia,Network Watcher NetworkWatcher_centralindia from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has no flow logs,"Enable and centrally aggregate **flow logs** for supported Network Watcher targets, including **virtual networks** and **network security groups**, to a **Log Analytics workspace**.

- Enforce least privilege on log data
- Define retention and secure storage
- Use layered monitoring (e.g., Traffic Analytics)
- Ensure coverage across regions, subscriptions, and critical network segments","C5-2025: AM-01.01AC, OPS-11.02AC, OPS-15.01B, OPS-15.02B, OPS-15.03B, OPS-15.01AC, OPS-26.05B, DEV-08.02B, SIM-03.06B, SIM-03.07B, PSS-04.01B | CCC-v2025.10: CCC.Logging.CN01.AR01, CCC.VPC.CN04.AR01 | CIS-2.0: 5.1.6 | CIS-2.1: 5.1.5 | CIS-3.0: 6.1.5 | CIS-4.0: 7.1.1.5 | CIS-5.0: 6.1.1.5, 6.1.1.7 | ENS-RD2022: op.mon.1.r1.az.nf.1, op.mon.3.az.nw.1, mp.s.4.r1.az.nt.1 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_c_2, 164_312_e_2_i | ISO27001-2022: A.8.14, A.8.15, A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1048, T1499 | NIS2: 2.1.2.h, 2.3.1, 3.2.3.a, 3.2.3.d, 3.2.3.g, 6.7.2.b, 6.7.2.l, 11.1.1, 11.2.2.f | ProwlerThreatScore-1.0: 3.1.8 | RBI-Cyber-Security-Framework: annex_i_5_1 | SecNumCloud-3.2: 12.6, 12.14, 13.1, 13.3 | SOC2: cc_7_2, cc_7_3, cc_a_1_1, pi_1_2",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_flow_log_more_than_90_days,Network Watcher has all flow logs enabled with retention set to 0 or at least 90 days,fail,medium,network,NetworkWatcher_centralindia,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralindia,centralindia,Network Watcher NetworkWatcher_centralindia from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has no flow logs,"Enable **flow logs** and keep retention `90` days (`0` for unlimited) for supported targets, including **virtual networks** and **network security groups**. Restrict and monitor access to logs, store immutably, and stream to a SIEM to detect anomalies. Apply **defense in depth** and **least privilege**. Prefer **virtual network flow logs** for new deployments as NSG flow logs are being retired.","C5-2025: OPS-12.01B, OPS-14.02B, OPS-15.03B, OPS-15.01AC, DEV-08.02B, SIM-03.06B, SIM-03.07B, PSS-04.01B | CCC-v2025.10: CCC.Logging.CN02.AR01, CCC.Logging.CN02.AR02 | CIS-2.0: 6.5 | CIS-2.1: 6.5 | CIS-3.0: 7.5 | CIS-4.0: 8.8, 8.5 | CIS-5.0: 7.5, 7.8 | ENS-RD2022: op.exp.8.r3.az.nt.1, op.mon.3.az.nw.1 | HIPAA: 164_308_a_1_ii_d, 164_312_b | ISO27001-2022: A.8.15, A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1499 | NIS2: 1.1.1.c, 2.1.2.h, 2.3.1, 3.2.3.a, 3.2.3.g, 3.2.5, 4.1.2.g, 4.1.4, 4.2.2.f, 6.1.2.b, 6.7.2.b, 6.7.2.l, 11.1.1, 11.2.2.f, 12.2.2.a | PCI-4.0: 10.2.1.1.34, 10.2.1.2.29, 10.2.1.3.29, 10.2.1.4.29, 10.2.1.5.29, 10.2.1.6.29, 10.2.1.7.29, 10.2.1.29, 10.2.2.29, 10.3.1.29, 10.6.3.39, 5.3.4.34, A1.2.1.34 | ProwlerThreatScore-1.0: 3.2.1 | RBI-Cyber-Security-Framework: annex_i_5_1 | SecNumCloud-3.2: 12.6 | SOC2: cc_7_2, cc_7_3, cc_a_1_1, cc_c_1_2, pi_1_3",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_http_internet_access_restricted,Network security group restricts inbound HTTP (port 80) access from the Internet,pass,high,network,ref3tier-dev-data-nsg,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg,centralindia,Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has HTTP internet access restricted.,"Apply **least privilege** at NSGs:
- Remove broad allows to `TCP 80`, or restrict to trusted sources
- Enforce **HTTPS (443)** and redirect or block HTTP
- Use **private access** patterns and segmentation for **defense in depth**
- If exposure is necessary, place services behind a **WAF**, enable **DDoS** protections, and monitor","C5-2025: PS-03.02B, IAM-10.01B, IAM-10.02B, PI-01.01AC | CCC-v2025.10: CCC.Core.CN05.AR04, CCC.Core.CN05.AR05 | CIS-2.0: 6.4 | CIS-2.1: 6.4 | CIS-3.0: 7.4 | CIS-4.0: 8.4 | CIS-5.0: 7.4 | ENS-RD2022: mp.com.3.r2.az.tls.1, mp.com.4.r3.az.1, mp.com.4.r4.az.nt.1, mp.s.4.az.nt.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i, 164_310_a_1, 164_312_a_1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIS2: 1.1.1.c, 1.2.1, 2.3.1, 6.7.2.b, 6.7.2.l, 11.1.1 | PCI-4.0: 1.2.5.5, 1.2.8.25, 1.3.1.28, 1.3.2.28, 1.4.1.6, 1.4.2.26, 1.4.4.6, 1.5.1.25, 2.2.5.5, 2.2.7.3, 4.2.1.1.7, 4.2.1.3, 8.3.2.6, A1.1.3.25 | ProwlerThreatScore-1.0: 2.1.4 | RBI-Cyber-Security-Framework: annex_i_5_1 | SecNumCloud-3.2: 13.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_http_internet_access_restricted,Network security group restricts inbound HTTP (port 80) access from the Internet,fail,high,network,ref3tier-dev-web-nsg,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg,centralindia,Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has HTTP internet access allowed.,"Apply **least privilege** at NSGs:
- Remove broad allows to `TCP 80`, or restrict to trusted sources
- Enforce **HTTPS (443)** and redirect or block HTTP
- Use **private access** patterns and segmentation for **defense in depth**
- If exposure is necessary, place services behind a **WAF**, enable **DDoS** protections, and monitor","C5-2025: PS-03.02B, IAM-10.01B, IAM-10.02B, PI-01.01AC | CCC-v2025.10: CCC.Core.CN05.AR04, CCC.Core.CN05.AR05 | CIS-2.0: 6.4 | CIS-2.1: 6.4 | CIS-3.0: 7.4 | CIS-4.0: 8.4 | CIS-5.0: 7.4 | ENS-RD2022: mp.com.3.r2.az.tls.1, mp.com.4.r3.az.1, mp.com.4.r4.az.nt.1, mp.s.4.az.nt.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i, 164_310_a_1, 164_312_a_1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIS2: 1.1.1.c, 1.2.1, 2.3.1, 6.7.2.b, 6.7.2.l, 11.1.1 | PCI-4.0: 1.2.5.5, 1.2.8.25, 1.3.1.28, 1.3.2.28, 1.4.1.6, 1.4.2.26, 1.4.4.6, 1.5.1.25, 2.2.5.5, 2.2.7.3, 4.2.1.1.7, 4.2.1.3, 8.3.2.6, A1.1.3.25 | ProwlerThreatScore-1.0: 2.1.4 | RBI-Cyber-Security-Framework: annex_i_5_1 | SecNumCloud-3.2: 13.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_rdp_internet_access_restricted,Network security group does not allow inbound RDP (TCP 3389) from the Internet,pass,high,network,ref3tier-dev-data-nsg,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg,centralindia,Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has RDP internet access restricted.,"Enforce **least privilege** for remote admin:
- Remove `Allow` to `3389` from `0.0.0.0/0`
- Limit access to fixed IPs or private networks
- Prefer Azure Bastion, JIT, or VPN/ExpressRoute
- Harden auth (strong keys, MFA) and monitor

Adopt **zero trust** and **defense in depth**.","C5-2025: PS-03.02B, IAM-10.01B, IAM-10.02B, COS-03.01B, PI-01.01AC | CCC-v2025.10: CCC.Core.CN05.AR05 | CIS-2.0: 6.1 | CIS-2.1: 6.1 | CIS-3.0: 7.1 | CIS-4.0: 8.1 | CIS-5.0: 7.1 | ENS-RD2022: mp.com.1.az.nw.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i, 164_310_a_1, 164_312_a_1, 164_312_e_1 | ISO27001-2022: A.8.14, A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIS2: 2.3.1, 6.7.2.b, 6.7.2.l, 11.1.1 | ProwlerThreatScore-1.0: 2.1.1 | RBI-Cyber-Security-Framework: annex_i_5_1, annex_i_7_3 | SecNumCloud-3.2: 9.6, 9.7, 13.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_rdp_internet_access_restricted,Network security group does not allow inbound RDP (TCP 3389) from the Internet,pass,high,network,ref3tier-dev-web-nsg,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg,centralindia,Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has RDP internet access restricted.,"Enforce **least privilege** for remote admin:
- Remove `Allow` to `3389` from `0.0.0.0/0`
- Limit access to fixed IPs or private networks
- Prefer Azure Bastion, JIT, or VPN/ExpressRoute
- Harden auth (strong keys, MFA) and monitor

Adopt **zero trust** and **defense in depth**.","C5-2025: PS-03.02B, IAM-10.01B, IAM-10.02B, COS-03.01B, PI-01.01AC | CCC-v2025.10: CCC.Core.CN05.AR05 | CIS-2.0: 6.1 | CIS-2.1: 6.1 | CIS-3.0: 7.1 | CIS-4.0: 8.1 | CIS-5.0: 7.1 | ENS-RD2022: mp.com.1.az.nw.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i, 164_310_a_1, 164_312_a_1, 164_312_e_1 | ISO27001-2022: A.8.14, A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIS2: 2.3.1, 6.7.2.b, 6.7.2.l, 11.1.1 | ProwlerThreatScore-1.0: 2.1.1 | RBI-Cyber-Security-Framework: annex_i_5_1, annex_i_7_3 | SecNumCloud-3.2: 9.6, 9.7, 13.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_ssh_internet_access_restricted,Network security group does not allow inbound SSH (TCP port 22) from the Internet,pass,high,network,ref3tier-dev-data-nsg,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg,centralindia,Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has SSH internet access restricted.,"Apply **least privilege** on SSH:
- Remove public rules to `TCP 22` from `0.0.0.0/0`
- Allowlist specific admin IPs or management subnets
- Prefer **Azure Bastion**, **JIT access**, or **VPN/ExpressRoute** for admin
- Use key-based auth, disable passwords, and remove unnecessary public IPs

Adopt **defense in depth** with logging and periodic reviews.","C5-2025: PS-03.02B, IAM-10.01B, IAM-10.02B, COS-03.01B, PI-01.01AC | CCC-v2025.10: CCC.Core.CN01.AR02, CCC.Core.CN05.AR05 | CIS-2.0: 6.2 | CIS-2.1: 6.2 | CIS-3.0: 7.2 | CIS-4.0: 8.2 | CIS-5.0: 7.2 | ENS-RD2022: mp.com.1.az.nw.2 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i, 164_310_a_1, 164_312_a_1, 164_312_e_1 | ISO27001-2022: A.8.14, A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIS2: 2.3.1, 6.7.2.b, 6.7.2.l, 11.1.1 | PCI-4.0: 1.2.5.17, 1.2.8.17, 1.2.8.18, 1.2.8.21, 1.2.8.41, 1.3.1.19, 1.3.1.21, 1.3.1.24, 1.3.1.45, 1.3.2.19, 1.3.2.21, 1.3.2.24, 1.3.2.45, 1.4.1.5, 1.4.2.18, 1.4.2.19, 1.4.2.22, 1.4.2.43, 1.4.4.5, 1.5.1.17, 1.5.1.18, 1.5.1.21, 1.5.1.40, 2.2.5.17, A1.1.3.17, A1.1.3.18, A1.1.3.21, A1.1.3.40 | ProwlerThreatScore-1.0: 2.1.2 | RBI-Cyber-Security-Framework: annex_i_1_3, annex_i_5_1 | SecNumCloud-3.2: 9.6, 9.7, 13.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_ssh_internet_access_restricted,Network security group does not allow inbound SSH (TCP port 22) from the Internet,pass,high,network,ref3tier-dev-web-nsg,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg,centralindia,Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has SSH internet access restricted.,"Apply **least privilege** on SSH:
- Remove public rules to `TCP 22` from `0.0.0.0/0`
- Allowlist specific admin IPs or management subnets
- Prefer **Azure Bastion**, **JIT access**, or **VPN/ExpressRoute** for admin
- Use key-based auth, disable passwords, and remove unnecessary public IPs

Adopt **defense in depth** with logging and periodic reviews.","C5-2025: PS-03.02B, IAM-10.01B, IAM-10.02B, COS-03.01B, PI-01.01AC | CCC-v2025.10: CCC.Core.CN01.AR02, CCC.Core.CN05.AR05 | CIS-2.0: 6.2 | CIS-2.1: 6.2 | CIS-3.0: 7.2 | CIS-4.0: 8.2 | CIS-5.0: 7.2 | ENS-RD2022: mp.com.1.az.nw.2 | HIPAA: 164_308_a_1_ii_b, 164_308_a_3_i, 164_310_a_1, 164_312_a_1, 164_312_e_1 | ISO27001-2022: A.8.14, A.8.20, A.8.21, A.8.22 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | NIS2: 2.3.1, 6.7.2.b, 6.7.2.l, 11.1.1 | PCI-4.0: 1.2.5.17, 1.2.8.17, 1.2.8.18, 1.2.8.21, 1.2.8.41, 1.3.1.19, 1.3.1.21, 1.3.1.24, 1.3.1.45, 1.3.2.19, 1.3.2.21, 1.3.2.24, 1.3.2.45, 1.4.1.5, 1.4.2.18, 1.4.2.19, 1.4.2.22, 1.4.2.43, 1.4.4.5, 1.5.1.17, 1.5.1.18, 1.5.1.21, 1.5.1.40, 2.2.5.17, A1.1.3.17, A1.1.3.18, A1.1.3.21, A1.1.3.40 | ProwlerThreatScore-1.0: 2.1.2 | RBI-Cyber-Security-Framework: annex_i_1_3, annex_i_5_1 | SecNumCloud-3.2: 9.6, 9.7, 13.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,network_subnet_nsg_associated,Subnet has a network security group associated,fail,high,network,ref3tier-dev-vnet/web-integration-subnet,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/virtualNetworks/ref3tier-dev-vnet/subnets/web-integration-subnet,centralindia,Subnet 'web-integration-subnet' in VNet 'ref3tier-dev-vnet' does not have an NSG associated.,"Associate a **Network Security Group** with every subnet. Create NSG rules following **least privilege** — deny all by default and allow only required traffic. Exclude Azure-managed subnets (GatewaySubnet, AzureFirewallSubnet, AzureBastionSubnet) which have their own security controls.","CIS-5.0: 7.11 | ISO27001-2022: A.8.20, A.8.22 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
